id,gsn,shardId,latency (ns),dataGenTime (ns),totalBytes,totalTime (ns)
623,30624,0,20041571,611,1000000,81296251770
624,30625,0,19959477,601,1000000,81296251770
625,30626,0,19965590,638,1000000,81296251770
626,30627,0,20306412,591,1000000,81296251770
627,30628,0,19347553,588,1000000,81296251770
628,30629,0,20897325,652,1000000,81296251770
629,30630,0,19525476,595,1000000,81296251770
630,30631,0,20022228,615,1000000,81296251770
631,30632,0,19911448,614,1000000,81296251770
632,30633,0,20149222,668,1000000,81296251770
633,30634,0,19835823,508,1000000,81296251770
634,30635,0,19843420,615,1000000,81296251770
635,30636,0,20161516,501,1000000,81296251770
636,30637,0,20259918,668,1000000,81296251770
637,30638,0,19876454,498,1000000,81296251770
638,30639,0,19868108,661,1000000,81296251770
639,30640,0,20502609,502,1000000,81296251770
640,30641,0,19579818,645,1000000,81296251770
641,30642,0,20317869,655,1000000,81296251770
642,30643,0,19751506,558,1000000,81296251770
643,30644,0,19502945,595,1000000,81296251770
644,30645,0,20455051,571,1000000,81296251770
645,30646,0,19829193,602,1000000,81296251770
646,30647,0,20077959,505,1000000,81296251770
647,30648,0,20007273,598,1000000,81296251770
648,30649,0,19920728,572,1000000,81296251770
649,30650,0,19998346,658,1000000,81296251770
650,30651,0,19944645,604,1000000,81296251770
651,30652,0,20414882,632,1000000,81296251770
652,30653,0,19753645,625,1000000,81296251770
653,30654,0,20412755,598,1000000,81296251770
654,30655,0,19589222,668,1000000,81296251770
655,30656,0,20116456,639,1000000,81296251770
656,30657,0,19804363,545,1000000,81296251770
657,30658,0,19940083,682,1000000,81296251770
658,30659,0,20225278,604,1000000,81296251770
659,30660,0,20121377,589,1000000,81296251770
660,30661,0,19574308,658,1000000,81296251770
661,30662,0,20156813,615,1000000,81296251770
662,30663,0,19273860,672,1000000,81296251770
663,30664,0,20430491,487,1000000,81296251770
664,30665,0,20466198,541,1000000,81296251770
665,30666,0,20013292,611,1000000,81296251770
666,30667,0,20106194,732,1000000,81296251770
667,30668,0,19622121,574,1000000,81296251770
668,30669,0,19946055,631,1000000,81296251770
669,30670,0,19964056,668,1000000,81296251770
670,30671,0,20117812,659,1000000,81296251770
671,30672,0,19952075,624,1000000,81296251770
672,30673,0,19717147,575,1000000,81296251770
673,30674,0,20680651,488,1000000,81296251770
674,30675,0,19369111,635,1000000,81296251770
675,30676,0,20557842,598,1000000,81296251770
676,30677,0,20130787,564,1000000,81296251770
677,30678,0,19495677,625,1000000,81296251770
678,30679,0,20152123,598,1000000,81296251770
679,30680,0,19877107,599,1000000,81296251770
680,30681,0,19933440,598,1000000,81296251770
681,30682,0,20002009,581,1000000,81296251770
682,30683,0,20117201,615,1000000,81296251770
683,30684,0,19949974,624,1000000,81296251770
684,30685,0,19878300,594,1000000,81296251770
685,30686,0,20094274,599,1000000,81296251770
686,30687,0,20021841,609,1000000,81296251770
687,30688,0,20270973,544,1000000,81296251770
688,30689,0,19575987,515,1000000,81296251770
689,30690,0,19575067,665,1000000,81296251770
690,30691,0,20895611,595,1000000,81296251770
691,30692,0,20074215,604,1000000,81296251770
692,30693,0,19849242,624,1000000,81296251770
693,30694,0,19487522,632,1000000,81296251770
694,30695,0,20781209,584,1000000,81296251770
695,30696,0,19583899,705,1000000,81296251770
696,30697,0,19846359,572,1000000,81296251770
697,30698,0,20074646,1273,1000000,81296251770
698,30699,0,20460271,621,1000000,81296251770
699,30700,0,19572973,605,1000000,81296251770
700,30701,0,20055982,652,1000000,81296251770
701,30702,0,20282715,598,1000000,81296251770
702,30703,0,19528098,632,1000000,81296251770
703,30704,0,20603829,581,1000000,81296251770
704,30705,0,19271326,585,1000000,81296251770
705,30706,0,20220316,561,1000000,81296251770
706,30707,0,20046079,595,1000000,81296251770
707,30708,0,19844805,628,1000000,81296251770
708,30709,0,20298308,591,1000000,81296251770
709,30710,0,19712424,625,1000000,81296251770
710,30711,0,19915135,578,1000000,81296251770
711,30712,0,20131949,628,1000000,81296251770
712,30713,0,20513590,662,1000000,81296251770
713,30714,0,19639030,611,1000000,81296251770
714,30715,0,20225666,598,1000000,81296251770
715,30716,0,19626645,652,1000000,81296251770
716,30717,0,19982384,565,1000000,81296251770
717,30718,0,19905374,498,1000000,81296251770
718,30719,0,20380748,631,1000000,81296251770
719,30720,0,20244960,565,1000000,81296251770
720,30721,0,19620354,598,1000000,81296251770
721,30722,0,20311953,595,1000000,81296251770
722,30723,0,19549684,598,1000000,81296251770
723,30724,0,20026222,565,1000000,81296251770
724,30725,0,20048759,658,1000000,81296251770
725,30726,0,19991535,605,1000000,81296251770
726,30727,0,20293783,625,1000000,81296251770
727,30728,0,19509421,581,1000000,81296251770
728,30729,0,20411583,571,1000000,81296251770
729,30730,0,19127679,679,1000000,81296251770
730,30731,0,20510645,605,1000000,81296251770
731,30732,0,20024709,662,1000000,81296251770
732,30733,0,20070659,601,1000000,81296251770
733,30734,0,20475181,651,1000000,81296251770
734,30735,0,19325346,491,1000000,81296251770
735,30736,0,20260868,611,1000000,81296251770
736,30737,0,20090756,591,1000000,81296251770
737,30738,0,19874626,624,1000000,81296251770
738,30739,0,20222591,628,1000000,81296251770
739,30740,0,20187779,612,1000000,81296251770
740,30741,0,19329454,625,1000000,81296251770
741,30742,0,20389762,655,1000000,81296251770
742,30743,0,19714282,572,1000000,81296251770
743,30744,0,20286591,634,1000000,81296251770
744,30745,0,20001411,629,1000000,81296251770
745,30746,0,20216345,628,1000000,81296251770
746,30747,0,19462444,611,1000000,81296251770
747,30748,0,20248432,655,1000000,81296251770
748,30749,0,20110078,594,1000000,81296251770
749,30750,0,20221696,615,1000000,81296251770
750,30751,0,19367173,658,1000000,81296251770
751,30752,0,20530203,591,1000000,81296251770
752,30753,0,19648355,632,1000000,81296251770
753,30754,0,20203386,688,1000000,81296251770
754,30755,0,20133168,659,1000000,81296251770
755,30756,0,19729282,608,1000000,81296251770
756,30757,0,20000689,615,1000000,81296251770
757,30758,0,20395681,625,1000000,81296251770
758,30759,0,19792732,631,1000000,81296251770
759,30760,0,19946704,628,1000000,81296251770
760,30761,0,19686405,668,1000000,81296251770
761,30762,0,20092130,594,1000000,81296251770
762,30763,0,20208697,611,1000000,81296251770
763,30764,0,19827741,498,1000000,81296251770
764,30765,0,20482194,658,1000000,81296251770
765,30766,0,19525972,682,1000000,81296251770
766,30767,0,20238106,605,1000000,81296251770
767,30768,0,19609120,725,1000000,81296251770
768,30769,0,20383358,602,1000000,81296251770
769,30770,0,19932831,591,1000000,81296251770
770,30771,0,19804667,632,1000000,81296251770
771,30772,0,20025349,685,1000000,81296251770
772,30773,0,20012075,659,1000000,81296251770
773,30774,0,19923817,638,1000000,81296251770
774,30775,0,20016676,605,1000000,81296251770
775,30776,0,20049979,638,1000000,81296251770
776,30777,0,20229066,621,1000000,81296251770
777,30778,0,20017952,602,1000000,81296251770
778,30779,0,19569014,711,1000000,81296251770
779,30780,0,20296986,628,1000000,81296251770
780,30781,0,20127402,602,1000000,81296251770
781,30782,0,19923677,658,1000000,81296251770
782,30783,0,20134786,632,1000000,81296251770
783,30784,0,19507654,501,1000000,81296251770
784,30785,0,20179736,601,1000000,81296251770
785,30786,0,20193611,635,1000000,81296251770
786,30787,0,19697846,632,1000000,81296251770
787,30788,0,20325681,624,1000000,81296251770
788,30789,0,19565381,619,1000000,81296251770
789,30790,0,20712129,598,1000000,81296251770
790,30791,0,19262160,682,1000000,81296251770
791,30792,0,20592374,605,1000000,81296251770
792,30793,0,19719559,635,1000000,81296251770
793,30794,0,19860651,605,1000000,81296251770
794,30795,0,20042642,601,1000000,81296251770
795,30796,0,20041438,605,1000000,81296251770
796,30797,0,20205282,599,1000000,81296251770
797,30798,0,19974027,708,1000000,81296251770
798,30799,0,19462892,615,1000000,81296251770
799,30800,0,20358989,662,1000000,81296251770
800,30801,0,20236020,584,1000000,81296251770
801,30802,0,20012350,608,1000000,81296251770
802,30803,0,19678699,495,1000000,81296251770
803,30804,0,20170385,608,1000000,81296251770
804,30805,0,19923802,598,1000000,81296251770
805,30806,0,19913426,605,1000000,81296251770
806,30807,0,19898355,591,1000000,81296251770
807,30808,0,20142670,608,1000000,81296251770
808,30809,0,20410711,665,1000000,81296251770
809,30810,0,19465612,628,1000000,81296251770
810,30811,0,20113276,588,1000000,81296251770
811,30812,0,19843058,588,1000000,81296251770
812,30813,0,20308203,654,1000000,81296251770
813,30814,0,19820495,585,1000000,81296251770
814,30815,0,20404192,578,1000000,81296251770
815,30816,0,19472275,615,1000000,81296251770
816,30817,0,20006142,628,1000000,81296251770
817,30818,0,20017484,602,1000000,81296251770
818,30819,0,20142634,668,1000000,81296251770
819,30820,0,19972409,635,1000000,81296251770
820,30821,0,20343100,588,1000000,81296251770
821,30822,0,19258675,654,1000000,81296251770
822,30823,0,20561015,615,1000000,81296251770
823,30824,0,19625829,635,1000000,81296251770
824,30825,0,20120931,611,1000000,81296251770
825,30826,0,20095578,628,1000000,81296251770
826,30827,0,20275771,592,1000000,81296251770
827,30828,0,19898906,585,1000000,81296251770
828,30829,0,19316026,615,1000000,81296251770
829,30830,0,20476312,625,1000000,81296251770
830,30831,0,19972674,608,1000000,81296251770
831,30832,0,19932122,672,1000000,81296251770
832,30833,0,19995473,601,1000000,81296251770
833,30834,0,20383680,601,1000000,81296251770
834,30835,0,19665933,698,1000000,81296251770
835,30836,0,20106992,584,1000000,81296251770
836,30837,0,20225240,611,1000000,81296251770
837,30838,0,19369218,635,1000000,81296251770
838,30839,0,20160543,621,1000000,81296251770
839,30840,0,20344914,628,1000000,81296251770
840,30841,0,20196388,662,1000000,81296251770
841,30842,0,19450162,581,1000000,81296251770
842,30843,0,20075831,658,1000000,81296251770
843,30844,0,20134822,635,1000000,81296251770
844,30845,0,20217069,612,1000000,81296251770
845,30846,0,20222010,665,1000000,81296251770
846,30847,0,19506583,602,1000000,81296251770
847,30848,0,20119165,638,1000000,81296251770
848,30849,0,20069997,661,1000000,81296251770
849,30850,0,19931798,622,1000000,81296251770
850,30851,0,19857619,638,1000000,81296251770
851,30852,0,20331058,618,1000000,81296251770
852,30853,0,19363136,625,1000000,81296251770
853,30854,0,20643857,601,1000000,81296251770
854,30855,0,19623407,632,1000000,81296251770
855,30856,0,20041485,629,1000000,81296251770
856,30857,0,20045710,675,1000000,81296251770
857,30858,0,20017291,598,1000000,81296251770
858,30859,0,20371103,662,1000000,81296251770
859,30860,0,19466498,605,1000000,81296251770
860,30861,0,20116769,639,1000000,81296251770
861,30862,0,20286694,598,1000000,81296251770
862,30863,0,19631185,678,1000000,81296251770
863,30864,0,19971350,638,1000000,81296251770
864,30865,0,20354662,632,1000000,81296251770
865,30866,0,19799574,598,1000000,81296251770
866,30867,0,20109614,668,1000000,81296251770
867,30868,0,19775268,632,1000000,81296251770
868,30869,0,20225642,584,1000000,81296251770
869,30870,0,19969938,665,1000000,81296251770
870,30871,0,20179417,595,1000000,81296251770
871,30872,0,19400816,585,1000000,81296251770
872,30873,0,19894193,631,1000000,81296251770
873,30874,0,19923763,507,1000000,81296251770
874,30875,0,20467501,588,1000000,81296251770
875,30876,0,20100613,638,1000000,81296251770
876,30877,0,20184848,585,1000000,81296251770
877,30878,0,19666953,618,1000000,81296251770
878,30879,0,20113527,638,1000000,81296251770
879,30880,0,19942866,628,1000000,81296251770
880,30881,0,20268612,702,1000000,81296251770
881,30882,0,19541408,585,1000000,81296251770
882,30883,0,19891105,661,1000000,81296251770
883,30884,0,20572459,662,1000000,81296251770
884,30885,0,20129334,625,1000000,81296251770
885,30886,0,19578049,615,1000000,81296251770
886,30887,0,19749448,661,1000000,81296251770
887,30888,0,20126586,641,1000000,81296251770
888,30889,0,20076645,639,1000000,81296251770
889,30890,0,20371937,652,1000000,81296251770
890,30891,0,19675726,638,1000000,81296251770
891,30892,0,20047316,601,1000000,81296251770
892,30893,0,19992242,645,1000000,81296251770
893,30894,0,20050181,635,1000000,81296251770
894,30895,0,20055006,635,1000000,81296251770
895,30896,0,20087005,602,1000000,81296251770
896,30897,0,20084776,659,1000000,81296251770
897,30898,0,19548125,595,1000000,81296251770
898,30899,0,20133162,642,1000000,81296251770
899,30900,0,20033592,615,1000000,81296251770
900,30901,0,19784333,641,1000000,81296251770
901,30902,0,20402967,598,1000000,81296251770
902,30903,0,19842213,672,1000000,81296251770
903,30904,0,20262678,635,1000000,81296251770
904,30905,0,19513368,641,1000000,81296251770
905,30906,0,20377523,685,1000000,81296251770
906,30907,0,19659338,598,1000000,81296251770
907,30908,0,20097092,584,1000000,81296251770
908,30909,0,19260356,595,1000000,81296251770
909,30910,0,21087769,634,1000000,81296251770
910,30911,0,19991534,521,1000000,81296251770
911,30912,0,19903995,508,1000000,81296251770
912,30913,0,19574105,604,1000000,81296251770
913,30914,0,20456604,582,1000000,81296251770
914,30915,0,20063141,819,1000000,81296251770
915,30916,0,19224399,598,1000000,81296251770
916,30917,0,20338048,595,1000000,81296251770
917,30918,0,20020852,588,1000000,81296251770
918,30919,0,20187872,508,1000000,81296251770
919,30920,0,19892383,612,1000000,81296251770
920,30921,0,19963694,751,1000000,81296251770
921,30922,0,20231014,515,1000000,81296251770
922,30923,0,19301170,735,1000000,81296251770
923,30924,0,20796959,591,1000000,81296251770
924,30925,0,19450690,602,1000000,81296251770
925,30926,0,20183323,598,1000000,81296251770
926,30927,0,20300804,605,1000000,81296251770
927,30928,0,19396136,601,1000000,81296251770
928,30929,0,19705096,592,1000000,81296251770
929,30930,0,10927322,495,1000000,81296251770
930,30931,0,19963649,595,1000000,81296251770
931,30932,0,19993478,585,1000000,81296251770
932,30933,0,19416944,595,1000000,81296251770
933,30934,0,19627339,498,1000000,81296251770
934,30935,0,10781074,484,1000000,81296251770
935,30936,0,20139209,485,1000000,81296251770
936,30937,0,19833457,585,1000000,81296251770
937,30938,0,19838971,752,1000000,81296251770
938,30939,0,20328748,588,1000000,81296251770
939,30940,0,19609893,742,1000000,81296251770
940,30941,0,20526492,601,1000000,81296251770
941,30942,0,19443791,608,1000000,81296251770
942,30943,0,20390611,588,1000000,81296251770
943,30944,0,19183404,631,1000000,81296251770
944,30945,0,10715497,518,1000000,81296251770
945,30946,0,19852569,762,1000000,81296251770
946,30947,0,20077295,491,1000000,81296251770
947,30948,0,19858858,762,1000000,81296251770
948,30949,0,20366715,799,1000000,81296251770
949,30950,0,20168738,484,1000000,81296251770
950,30951,0,19441591,598,1000000,81296251770
951,30952,0,20006453,571,1000000,81296251770
952,30953,0,20043989,504,1000000,81296251770
953,30954,0,20521305,595,1000000,81296251770
954,30955,0,19680653,507,1000000,81296251770
955,30956,0,19757687,592,1000000,81296251770
956,30957,0,20350764,498,1000000,81296251770
957,30958,0,19699297,491,1000000,81296251770
958,30959,0,20121797,588,1000000,81296251770
959,30960,0,20137121,498,1000000,81296251770
960,30961,0,19940779,601,1000000,81296251770
961,30962,0,20112866,581,1000000,81296251770
962,30963,0,19644611,712,1000000,81296251770
963,30964,0,20239422,517,1000000,81296251770
964,30965,0,19687666,584,1000000,81296251770
965,30966,0,20351149,598,1000000,81296251770
966,30967,0,19814495,525,1000000,81296251770
967,30968,0,20119778,487,1000000,81296251770
968,30969,0,20252533,488,1000000,81296251770
969,30970,0,19371584,588,1000000,81296251770
970,30971,0,20168559,592,1000000,81296251770
971,30972,0,20077615,521,1000000,81296251770
972,30973,0,19935985,608,1000000,81296251770
973,30974,0,20033464,505,1000000,81296251770
974,30975,0,19280730,511,1000000,81296251770
975,30976,0,10683458,601,1000000,81296251770
976,30977,0,20068405,796,1000000,81296251770
977,30978,0,19919527,601,1000000,81296251770
978,30979,0,20261048,749,1000000,81296251770
979,30980,0,20291192,591,1000000,81296251770
980,30981,0,19397313,788,1000000,81296251770
981,30982,0,20157816,488,1000000,81296251770
982,30983,0,19891032,558,1000000,81296251770
983,30984,0,20248262,501,1000000,81296251770
984,30985,0,19810786,602,1000000,81296251770
985,30986,0,20002378,761,1000000,81296251770
986,30987,0,20322729,488,1000000,81296251770
987,30988,0,19414331,562,1000000,81296251770
988,30989,0,20169060,585,1000000,81296251770
989,30990,0,20350196,554,1000000,81296251770
990,30991,0,19340445,709,1000000,81296251770
991,30992,0,20587749,595,1000000,81296251770
992,30993,0,19831120,685,1000000,81296251770
993,30994,0,20249072,548,1000000,81296251770
994,30995,0,19984701,582,1000000,81296251770
995,30996,0,19401131,595,1000000,81296251770
996,30997,0,20440788,725,1000000,81296251770
997,30998,0,19825484,508,1000000,81296251770
998,30999,0,20183520,588,1000000,81296251770
999,31000,0,19272354,508,1000000,81296251770
1000,31001,0,10745190,575,1000000,81296251770
